City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Temperature (Celsius),humidity,Wind_Speed,Pressure,AQI_Bucket
Coimbatore,26-03-2020,26.33,28.06,0.51,54.02,54.54,,0.55,7.29,39.22,0,0.04,,,18.26563695,67.68107059,8.581408717,1012.201986,
Coimbatore,27-03-2020,24.12,25.62,0.54,55.86,56.39,,0.57,7.14,41.01,0,0.01,,,26.50737821,56.61046095,28.79052832,1021.859204,
Coimbatore,28-03-2020,27.1,29.45,0.62,61.47,62.1,,0.57,7.72,39.8,0,0.05,,,-11.9196698,16.87833807,20.75501644,1008.209755,
Coimbatore,29-03-2020,28.45,28.82,0.74,66.26,67.01,,0.6,6.8,37.09,0,0.03,,,5.939775186,17.55127552,3.29574452,1008.464659,
Coimbatore,30-03-2020,28.19,29.07,0.72,65.41,66.12,,0.61,7.13,38.04,0,0.04,,,16.02869346,58.25926235,9.105052693,1017.847326,
Coimbatore,31-03-2020,26.9,27.51,0.77,67.39,68.16,,0.58,8.82,46.45,0,0.02,,,39.30672534,2.772724028,17.13543637,1016.881512,
Coimbatore,01-04-2020,37.21,34.1,0.57,56,56.56,,0.62,8.73,49.48,0,0.05,,,17.2359606,29.80692342,13.12113442,999.8182084,
Coimbatore,02-04-2020,35.09,35.29,0.75,67.45,68.19,,0.6,6.6,44.2,0,0.05,,,21.68431101,58.475803,0.71927149,1015.689251,
Coimbatore,03-04-2020,33.42,32.97,0.76,66.64,67.41,,0.56,6.28,42.55,0,0.03,,,10.64221216,21.25654427,16.28444538,1023.211589,
Coimbatore,04-04-2020,24.51,25.39,0.76,66.27,67.02,,0.56,6.1,42.14,0,0.02,,,7.223865554,1.156516722,8.633636251,1022.506079,
Coimbatore,05-04-2020,22.71,25.19,0.75,64.4,65.14,,0.56,6.06,31.9,0,0.02,,84,38.40230301,29.64649201,13.58341477,995.5993088,Satisfactory
Coimbatore,06-04-2020,22.36,24.17,0.7,60.94,61.63,,0.57,6.39,41.17,0,0.08,,79,37.02587556,14.09985334,26.37678908,1013.303783,Satisfactory
Coimbatore,07-04-2020,14.86,15.9,0.71,62.23,62.95,,0.51,5.92,21.17,0,0.05,,73,-12.66191181,23.15008502,22.41084949,1010.130586,Satisfactory
Coimbatore,08-04-2020,21.61,23.03,0.66,60.16,60.82,,0.58,6.16,23.1,0,0.07,,,36.37115589,71.86644943,25.0361719,1010.634998,
Coimbatore,09-04-2020,21.19,22.03,0.75,63.41,64.17,2.44,0.52,6.28,21.62,0,0.07,,,-3.573774556,34.49805113,4.228065041,1014.394923,
Coimbatore,10-04-2020,12.11,13.34,0.79,62.76,63.52,1.73,0.53,5.77,33.17,0,0.04,,,17.52598736,22.49231843,18.2258119,1029.862416,
Coimbatore,11-04-2020,17,19.08,0.79,64.78,65.58,,0.57,6.45,22.09,0,0.04,,,-8.744953071,21.18404844,2.689463089,1012.961412,
Coimbatore,12-04-2020,30.21,91.09,0.95,72.56,73.48,,0.62,6.13,22.99,0,0.06,,96,31.51776411,23.52703821,20.79130148,990.9577975,Satisfactory
Coimbatore,13-04-2020,33.51,36.69,1.07,77.9,78.96,,0.65,6.33,23.33,0,0.06,,94,-8.651424607,87.03027751,27.22777232,997.5898446,Satisfactory
Coimbatore,14-04-2020,33.14,33.95,1.07,77.92,79.01,,0.63,6.49,23.65,0,0.07,,,5.246529831,38.03795502,0.931877112,1026.870746,
Coimbatore,15-04-2020,21.66,22.93,0.99,73.69,74.69,,0.6,6.09,19.72,0,0.06,,,27.80945768,12.90654385,29.69164373,1010.516836,
Coimbatore,16-04-2020,24.33,26.13,1.01,75.48,76.48,,0.64,6.07,20.31,0,0.05,,97,-10.05647015,23.50046522,19.92921307,1022.33554,Satisfactory
Coimbatore,17-04-2020,28.44,30.88,1.04,76.13,77.18,,0.64,6,20.91,0,0.03,,94,1.577976272,27.70741184,29.52205514,1016.844844,Satisfactory
Coimbatore,18-04-2020,26.69,28.72,1,73.74,74.75,,0.66,6.12,19.43,0,0.03,,97,-5.081313715,70.76891614,14.84469472,1009.971718,Satisfactory
Coimbatore,19-04-2020,23.63,24.78,1.06,77.42,78.46,,0.67,6.73,19.79,0,0.02,,93,-16.94044351,21.27739695,18.17103745,1012.012721,Satisfactory
Coimbatore,20-04-2020,18.61,20.53,0.93,69.98,70.93,,0.68,6.83,16.86,0,0.02,,93,-19.5295272,19.58463049,20.10269643,1018.216306,Satisfactory
Coimbatore,21-04-2020,18.04,20.53,1.04,74.56,75.59,,0.69,6.98,17.59,0,0.01,,94,23.63406978,80.65146281,22.93036758,999.7031628,Satisfactory
Coimbatore,22-04-2020,21.95,25.42,0.96,71.08,72.05,,0.7,7.23,19.37,0,0.01,,95,0.936486889,68.7843378,17.38412442,1009.140512,Satisfactory
Coimbatore,23-04-2020,18.13,21.56,0.85,67.03,67.88,,0.73,7.11,22.63,0,0,,85,0.726164848,98.24932291,16.46433567,1006.002407,Satisfactory
Coimbatore,24-04-2020,24.89,27.94,0.93,70.55,71.47,,0.76,6.35,19.03,0,0,,89,37.37245039,7.636182996,17.000935,1010.2366,Satisfactory
Coimbatore,25-04-2020,23.39,27.13,0.72,48.04,48.74,1.6,0.75,6.45,23.64,0,0,,76,-0.997449609,95.13131739,24.44181663,1014.922156,Satisfactory
Coimbatore,26-04-2020,24.05,30.31,0.93,41.16,42.12,5.82,0.84,6.42,23.09,0,0.01,,54,21.18155102,50.755939,22.99660159,1016.283988,Satisfactory
Coimbatore,27-04-2020,21.5,25.17,0.68,26.92,27.59,,0.85,6.28,23.81,0,0,,49,14.35745699,38.83117547,26.64496474,1013.153903,Good
Coimbatore,28-04-2020,,,,,,,,,,,,,,-4.334115337,71.3812776,13.30765976,1013.309839,
Coimbatore,29-04-2020,2.13,,1.7,48.85,49.96,17.77,1.55,6.59,27.35,0,0.01,,,-15.19506356,96.28217116,4.93667752,1007.019134,
Coimbatore,30-04-2020,20.26,21.26,0.71,32.06,32.76,,1.53,5.95,18.06,0,0.03,,,-6.067150936,81.24696186,14.88655787,1007.060992,
Coimbatore,01-05-2020,19.22,22.01,0.82,39.38,40.19,,1.48,6.41,19.23,0,0,,79,32.33346921,86.90080716,19.08496613,1030.261846,Satisfactory
Coimbatore,02-05-2020,25.32,28.63,0.79,36.82,37.62,1.82,1.46,6.32,17.1,0,0,,77,5.698687216,47.07249308,1.404713479,1015.511676,Satisfactory
Coimbatore,03-05-2020,25.28,26.13,0.9,41.92,42.81,,1.49,6.38,20.16,0,0.02,,78,19.23289157,17.64150961,5.87990178,988.1010358,Satisfactory
Coimbatore,04-05-2020,29.15,32.01,0.92,42.91,43.83,,1.53,6.1,20.58,0,0.01,,80,37.09886918,17.44787023,10.99682519,1020.392004,Satisfactory
Coimbatore,05-05-2020,30.56,33.81,0.95,44.39,45.32,,1.48,6.07,22.73,0,0.02,,78,2.696785926,10.56750434,10.97377343,996.7308473,Satisfactory
Coimbatore,06-05-2020,23.97,26.28,0.73,33.82,34.51,,1.42,6.12,27.27,0,0.01,,75,14.88821714,73.41774837,22.12423182,1022.15016,Satisfactory
Coimbatore,07-05-2020,23.76,29.44,0.85,38.93,39.77,,1.4,6.24,22.64,0,0.03,,74,38.59463975,26.37388506,23.40979531,1012.976704,Satisfactory
Coimbatore,08-05-2020,26.23,30.39,0.99,44.79,45.75,,1.42,6.48,18.95,0,0.04,,74,-14.72266412,82.79575195,21.85439151,1005.042927,Satisfactory
Coimbatore,09-05-2020,28.38,34.57,0.95,32.78,37.66,8.52,0.95,6.32,21.9,0,0.05,,70,22.07714959,46.590715,28.73928412,1021.450858,Satisfactory
Coimbatore,10-05-2020,23.91,28.45,,7.14,5.95,11.92,0.08,6.21,16.71,0,0.04,,47,26.16674972,16.84737311,3.112449998,992.9604339,Good
Coimbatore,11-05-2020,32.22,40.32,,,,18.67,0.07,5.78,14.26,0,0.02,,44,-10.89906533,23.89871398,27.29385381,1016.754488,Good
Coimbatore,12-05-2020,,,,,,,,,,,,,55,-5.199681844,10.38572869,11.46838462,1003.13879,Satisfactory
Coimbatore,13-05-2020,2.34,4.83,,7.72,0.26,13.15,0.68,6.71,26.89,0,0.03,,,-13.81133387,51.93729274,11.4569694,1003.57814,
Coimbatore,14-05-2020,18.02,24.7,,21.38,7.9,4.5,0.89,5.84,23.26,0,0.01,,49,10.48764403,25.68473336,5.911028005,1033.134039,Good
Coimbatore,15-05-2020,27.35,37.02,,22.21,12.39,6.26,0.84,5.88,21.61,0,0.01,,45,20.41905041,4.142465288,17.48744095,1011.610463,Good
Coimbatore,16-05-2020,19.54,24.5,,14.92,7.34,6.39,0.86,5.66,25.1,0,0,,44,-13.33940719,95.1640875,7.015275205,993.0838922,Good
Coimbatore,17-05-2020,19,32.8,,20.91,12.23,8.34,0.88,5.89,23.83,0,0,,47,13.05274736,7.971921213,23.07305221,1005.572297,Good
Coimbatore,18-05-2020,16.73,19.83,,18.03,12,9.03,0.95,6.01,27.28,0,0,,48,36.04394444,82.17263944,2.996268592,1003.211927,Good
Coimbatore,19-05-2020,30.42,38.35,,8.5,3.4,11.79,0.95,5.99,17.44,0,0,,51,-9.952898473,42.92681009,29.31767552,1003.687532,Satisfactory
Coimbatore,20-05-2020,25.23,36.65,,19.41,26.21,8.13,0.92,5.83,18.08,0,0,,48,-19.35381203,20.65882116,13.75485125,1016.353436,Good
Coimbatore,21-05-2020,13.65,20.34,,54.71,43.22,,0.82,5.39,13.62,0,0,,47,23.33764685,64.92126492,12.55416522,1011.674233,Good
Coimbatore,22-05-2020,5.27,10.44,,33.87,22.23,4.82,1.17,7.97,20.06,0,0,,,-0.019663501,68.33155835,13.43334639,1026.015272,
Coimbatore,23-05-2020,20.53,38.43,,48.03,36.5,0.23,0.95,6.63,15.52,0,0,,49,27.474412,98.91092249,0.025167767,1013.985363,Good
Coimbatore,24-05-2020,20.88,31.96,,43.93,32.31,,0.88,6.65,14.93,0,0,,47,28.59825192,1.986890516,4.791572991,1007.956339,Good
Coimbatore,25-05-2020,24.92,36.79,,47.95,36.39,0.79,0.9,6.84,17.48,0,0.01,,46,-6.167499003,95.7155029,7.906412679,1014.250674,Good
Coimbatore,26-05-2020,24.78,40.22,,51.12,39.55,1.42,0.9,6.75,16.71,0,0.02,,50,7.252252239,71.84979518,1.32586587,1024.153557,Good
Coimbatore,27-05-2020,29.83,45.61,,53.47,41.98,,0.94,6.44,15.53,0.01,0.02,,50,-12.62269046,61.7338045,22.58285726,1009.735691,Good
Coimbatore,28-05-2020,26.1,39.89,,48.95,37.6,3.93,0.92,5.81,17.48,0.01,0.03,,54,29.64014877,4.91349837,22.69329424,1023.079423,Satisfactory
Coimbatore,29-05-2020,16.62,24.31,,53.72,44.49,,0.97,5.64,21.05,0,0.03,,50,39.17648705,45.71881963,2.178815082,1026.770575,Good
Coimbatore,30-05-2020,24.84,28.02,,57.03,51.83,,1.04,5.71,16.23,0,0.01,,61,20.80971037,68.73864243,12.67297359,1024.070118,Satisfactory
Coimbatore,31-05-2020,11.86,15.18,,50.9,45.61,,0.97,5.33,17.97,0,0,,63,16.66819075,38.33270974,29.75319664,1009.648375,Satisfactory
Coimbatore,01-06-2020,12.58,18.11,,44.61,39.23,,0.99,5.62,20.58,0,0,,53,0.721613464,82.27293836,5.128780878,1017.560932,Satisfactory
Coimbatore,02-06-2020,12.65,26.92,,44.64,39.24,,0.99,5.4,17.53,0,0,,51,31.59342082,40.31724091,19.05871519,1019.953022,Satisfactory
Coimbatore,03-06-2020,13.26,23.79,,36.68,31.17,0.29,1.01,5.54,16.14,0,0,,52,22.22910004,13.13595411,9.069317103,1014.515083,Satisfactory
Coimbatore,04-06-2020,11.31,17.23,,36.03,30.58,1.52,1,5.56,13.24,0,0,,52,35.26200067,3.032571189,4.18467406,989.9312921,Satisfactory
Coimbatore,05-06-2020,10.31,16.63,,39.37,34.05,0.93,1,5.69,13.28,0,0,,52,-14.30861722,47.50020387,28.75425793,1000.268965,Satisfactory
Coimbatore,06-06-2020,12.59,18.89,,38.04,32.87,1.49,1.02,5.79,14.03,0,0,,53,-5.517260223,43.45590003,4.668201162,1026.787607,Satisfactory
Coimbatore,07-06-2020,11.43,15.4,,35.27,29.76,,1.06,5.54,17.02,0,0,,55,24.36868552,45.69608028,11.66999194,1021.295039,Satisfactory
Coimbatore,08-06-2020,18.21,33.68,,40.31,31.19,3.17,0.8,6.43,20.68,0,0,,54,-17.54281444,10.09243796,1.509479927,999.7844201,Satisfactory
Coimbatore,09-06-2020,18.67,27.24,,46.44,28.07,1.53,0.42,6.71,12.87,0,0,,37,-10.1398166,85.55442203,8.466305542,1010.981655,Good
Coimbatore,10-06-2020,19.26,26.95,,48.04,29.73,1.8,0.43,6.12,11.1,0,0,,35,38.08048644,54.70625527,19.62535004,988.8389806,Good
Coimbatore,11-06-2020,15.04,26.23,,39,20.73,1.33,0.45,6.79,12.35,0,0,,30,-6.895123316,16.26082582,26.93614246,1006.493137,Good
Coimbatore,12-06-2020,13.03,19.84,,46.65,28.51,1.37,0.49,6.8,12.38,0,0,,32,38.01651528,98.85527886,22.82798905,1012.585639,Good
Coimbatore,13-06-2020,13.7,22.23,,42.57,24.41,1.56,0.49,6.62,11.23,0,0,,34,26.62818297,58.10181234,1.904177056,1017.431749,Good
Coimbatore,14-06-2020,9.79,12.42,,33.38,15.19,1.33,0.49,6.32,11.52,0,0,,27,39.44299801,35.43831068,29.11249694,1005.90689,Good
Coimbatore,15-06-2020,16.44,22.91,,39.03,21.33,2.15,0.51,6.2,11.71,0,0,,27,-16.77514695,98.28524523,15.95808955,1010.555056,Good
Coimbatore,16-06-2020,13.99,20.29,,39.15,20.99,1.72,0.51,5.73,13,0,0,,28,26.70212587,74.0233684,25.4561844,1009.16038,Good
Coimbatore,17-06-2020,15.65,20.43,,47.1,29.01,1.4,0.54,5.69,10.79,0,0,,32,-13.85326997,74.11116166,26.62482399,1021.790956,Good
Coimbatore,18-06-2020,17.2,22.74,,41.69,24.08,2.12,0.53,5.8,11,0,0,,34,7.805836215,68.96563792,22.77375586,1017.797729,Good
Coimbatore,19-06-2020,15.8,22.44,,42.98,25.61,2.95,0.53,5.49,10.25,0,0,,32,-4.305804015,26.77407343,9.102787294,1013.423718,Good
Coimbatore,20-06-2020,15.52,19.75,,35.4,19.19,2.4,0.52,5.48,11.98,0,0,,29,30.89514079,75.990605,2.179642924,1003.340245,Good
Coimbatore,21-06-2020,8.32,13.04,,36.65,18.49,1.71,0.48,5.86,10.2,0,0,,26,14.80104509,77.00568453,7.837086387,998.3309175,Good
Coimbatore,22-06-2020,16.23,22.09,,37.53,19.34,1.52,0.54,5.89,12.13,0,0,,28,20.80667025,81.53090545,5.418113491,1008.098578,Good
Coimbatore,23-06-2020,17.74,22.5,,45.99,27.93,1.41,0.59,6.25,12.35,0,0,,31,3.141945547,76.24861481,18.63051033,1010.829951,Good
Coimbatore,24-06-2020,19.89,24.88,,50.96,32.74,1.94,0.61,6.05,11.72,0,0,,38,26.2621674,32.63903181,17.97891101,1000.836587,Good
Coimbatore,25-06-2020,18.81,25.34,,50.45,32.76,2.63,0.61,6.03,11.49,0,0,,44,37.29410551,25.53971226,11.31738458,1003.303619,Good
Coimbatore,26-06-2020,12.81,18.31,,53.12,35.88,2.45,0.59,6.07,11.68,0,0,,45,36.877736,74.52011348,29.58033018,1025.446689,Good
Coimbatore,27-06-2020,11.81,15.08,,40.84,23.43,2.49,0.57,6.04,15.42,0,0,,34,36.33197702,87.06735366,20.74978182,997.1488244,Good
Coimbatore,28-06-2020,14.04,16.03,,44.77,26.75,2.63,0.57,5.88,11.45,0,0,,32,39.08058028,78.8341496,19.70935789,1029.71968,Good
Coimbatore,29-06-2020,16.26,20.81,,49.22,31.02,2.01,0.61,6.19,10.09,0,0,,41,0.80267365,2.78731063,10.55094133,1030.32173,Good
Coimbatore,30-06-2020,14.21,15.69,,39.15,20.83,1.72,0.59,5.59,13.85,0,0,,33,-18.9948843,77.96571868,14.15324986,1019.399848,Good
Coimbatore,01-07-2020,,,,46.03,27.57,,0.57,5.73,10.59,0,0,,,7.051890267,24.18670915,29.72802259,1001.74075,
Delhi,01-01-2015,313.22,607.98,69.16,36.39,110.59,33.85,15.2,9.25,41.68,14.36,24.86,9.84,472,3.500394894,68.99065332,26.46756906,1031.977445,Severe
Delhi,02-01-2015,186.18,269.55,62.09,32.87,88.14,31.83,9.54,6.65,29.97,10.55,20.09,4.29,454,8.985656874,39.75611841,8.63167848,1006.839652,Severe
Delhi,03-01-2015,87.18,131.9,25.73,30.31,47.95,69.55,10.61,2.65,19.71,3.91,10.23,1.99,143,23.59959972,90.0169218,2.629565911,1017.900766,Moderate
Delhi,04-01-2015,151.84,241.84,25.01,36.91,48.62,130.36,11.54,4.63,25.36,4.26,9.71,3.34,319,-16.41038382,1.070767708,1.83727412,1013.782555,Very Poor
Delhi,05-01-2015,146.6,219.13,14.01,34.92,38.25,122.88,9.2,3.33,23.2,2.8,6.21,2.96,325,30.43010467,78.95992207,3.233712548,1009.25635,Very Poor
Delhi,06-01-2015,149.58,252.1,17.21,37.84,42.46,134.97,9.44,3.66,26.83,3.63,7.35,3.47,318,5.631665956,24.92181489,11.50647176,1009.282898,Very Poor
Delhi,07-01-2015,217.87,376.51,26.99,40.15,52.41,134.82,9.78,5.82,28.96,4.93,9.42,5.21,353,12.144302,92.16644549,17.66357877,1005.140286,Very Poor
Delhi,08-01-2015,229.9,360.95,23.34,43.16,51.21,138.13,11.01,3.31,30.51,5.8,11.4,4.83,383,-10.26789304,33.94353543,22.50939174,1016.823992,Very Poor
Delhi,09-01-2015,201.66,397.43,19.18,38.56,45.6,140.6,11.09,3.48,32.94,5.25,11.12,5.26,375,32.68671598,97.792232,10.20899189,1000.668112,Very Poor
Delhi,10-01-2015,221.02,361.74,24.79,46.39,55.19,134.06,9.7,5.91,34.12,4.87,9.44,4.76,376,-17.73285958,15.74898042,24.12191433,1019.204059,Very Poor
Delhi,11-01-2015,205.41,393.2,28.46,47.29,57.88,131.1,10.98,5.54,50.37,5.93,10.59,5.36,379,22.79652599,3.69180045,17.83319878,1009.387192,Very Poor
Delhi,12-01-2015,212.41,345.63,24.77,44.71,54.66,148.51,9.3,5.17,40.08,6.2,10.68,4.59,375,-18.48918388,47.06278937,24.65592915,1005.770365,Very Poor
Delhi,13-01-2015,197.61,301.04,34.28,45.88,62.95,145.48,11.52,5.95,39.54,5.18,9.5,4.17,366,36.13411539,46.82342931,10.57567475,1011.147163,Very Poor
Delhi,14-01-2015,164.39,227.38,20.78,41.17,48.09,166.7,10.32,4.85,42.05,4.57,10.72,3.06,353,-18.12062225,54.13621182,10.9023012,1001.828361,Very Poor
Delhi,15-01-2015,166.19,283.93,47.91,56.7,79.73,124.64,10.81,6.94,43.25,6.98,20.55,3.08,340,-19.99018445,39.3991201,21.69626754,1001.487453,Very Poor
Delhi,16-01-2015,174.98,309.99,42.33,49.41,70.6,136.4,11.46,4.69,34.7,7.75,15.83,3.75,356,33.516382,81.77625144,23.3681389,1006.162044,Very Poor
Delhi,17-01-2015,196.46,356.2,42.18,53.04,80.18,125.49,8.87,5.13,25.77,9.92,17.59,3.36,360,32.1719918,10.39849184,12.17921135,1025.604254,Very Poor
Delhi,18-01-2015,201.51,359.75,45.51,53.77,75.83,120.45,8.99,5.43,23.22,9,20.95,4.03,370,24.20077211,13.47219278,1.718022062,1014.949406,Very Poor
Delhi,19-01-2015,183.35,305.13,27.32,39.88,55.67,148.49,9.02,4.21,25.34,5.57,12.93,3.62,362,29.03544978,67.52234466,27.02155801,1011.911577,Very Poor
Delhi,20-01-2015,165.63,257.04,16.47,34.23,37.68,146.31,8.03,4.11,22.69,3.42,6.76,3.28,340,13.87473262,65.00349939,12.68357132,1013.906838,Very Poor
Delhi,21-01-2015,159.54,235.27,12.27,22.56,33.02,63.23,9.01,7.05,18.56,4.1,8.26,2.72,338,29.8739431,81.828547,1.352850084,1018.604337,Very Poor
Delhi,22-01-2015,143.68,183.89,14.75,21.82,34.88,39.65,10.58,8.64,6.94,4.15,9.54,2.78,332,-17.87444981,2.86887581,21.56636117,1004.19844,Very Poor
Delhi,23-01-2015,128.73,136.07,11.99,17.35,29.46,39.98,8.74,6.77,10.91,2.51,7.64,2.49,254,12.9851433,28.93112027,25.24165141,1021.631968,Poor
Delhi,24-01-2015,164.98,200.02,10.38,15.77,25.49,38.77,9.39,8.89,9.35,2.6,5.5,2.94,324,26.76954331,0.298157402,24.74508023,1023.385698,Very Poor
Delhi,25-01-2015,148.59,203.81,11.82,20.83,28.29,45.62,11.44,5.96,16.65,3.37,6.98,2.94,333,25.8550437,13.88992603,24.11003985,1001.266409,Very Poor
Delhi,26-01-2015,129.34,137.86,12.46,25.66,29.48,60.96,10.19,6.78,18.18,3,5.87,2.51,292,-4.646096553,48.24268141,23.36962074,1011.742104,Poor
Delhi,27-01-2015,154.2,217.2,14.41,30.39,34.63,40.96,10.36,6.42,17.11,3.31,6.31,3.07,318,30.08170285,65.98743067,22.20159099,1010.121176,Very Poor
Delhi,28-01-2015,134.6,156.9,18.96,28.6,35.57,49.71,10.21,5.21,15.23,3.27,6.86,2.63,295,1.070482434,60.30000278,6.553198539,1024.61637,Poor
Delhi,29-01-2015,173.13,277,23.14,38.34,48.89,62.03,11.74,5.53,16.29,4.02,9.84,3.42,327,25.65974164,27.10201205,25.3185803,1033.236237,Very Poor
Delhi,30-01-2015,178.04,272.61,19.8,38.43,44.45,69.78,11.58,6.43,14.91,3.65,6.61,3.35,345,-10.74671704,50.41646813,20.3171549,1003.525744,Very Poor
Delhi,31-01-2015,158.59,207.06,30.67,41.36,57.77,67.66,8.7,5.03,17.51,4.36,8.98,2.54,334,30.57972053,49.3411142,16.35441706,999.7188462,Very Poor
Delhi,01-02-2015,211.59,371.05,57.56,58.17,93.17,96.69,13.08,9.9,23.28,6.65,15.45,3.36,358,27.37339922,35.424747,19.4639237,1009.553191,Very Poor
Delhi,02-02-2015,163.64,219.84,13.7,37.25,39.34,84.49,10.59,5.31,28.38,2.53,4.69,2.58,349,32.71967523,17.84294719,0.094882435,1007.044235,Very Poor
Delhi,03-02-2015,157.71,194.09,12.28,31.05,34.1,66.38,8.21,5.64,28.56,2.13,4.24,1.12,334,-1.537724895,41.43819948,20.77975348,1006.666648,Very Poor
Delhi,04-02-2015,137.26,147.08,15.21,29.69,36.06,53.28,9.11,5.06,15.07,3.04,6.31,2.79,313,11.78716593,21.0704667,19.23294374,1024.973602,Very Poor
Delhi,05-02-2015,131.76,127.42,23.15,36.51,47.4,51.24,8.18,4.85,21.7,4.92,10.17,3.33,262,16.64904255,5.881696589,26.59662625,1034.54901,Poor
Delhi,06-02-2015,151.6,330.99,46.66,67,84.76,63.45,5.51,9.13,33.92,9.46,19.7,9.77,303,-15.62650137,32.42658046,5.016558758,1015.072831,Very Poor
Delhi,07-02-2015,160.75,210.52,37.54,57.69,71.68,58.15,10.28,6.91,43.44,5.5,14.95,6.68,329,16.66955744,27.15616109,28.59448371,1005.528373,Very Poor
Delhi,08-02-2015,145.34,215.69,30.54,50.39,61.78,66.72,5.39,8.66,30.43,2.42,6.5,0.57,323,8.051887037,79.91902717,15.59917992,1019.241397,Very Poor
Delhi,09-02-2015,134.67,109.86,19.95,39.18,44.48,74.29,5.11,9.7,20.62,2.59,3.17,1.24,266,11.21902723,4.584082422,14.76461585,1008.212254,Poor
Delhi,10-02-2015,153.07,218.23,23.41,42.2,48.01,79.54,10.88,5.81,19.02,5.58,7.1,7.93,319,26.83798824,65.69822691,6.77734973,1018.908548,Very Poor
Delhi,11-02-2015,116.91,316.14,33.79,53.63,64.04,95.13,12.64,7.54,27.17,5.96,5.59,10.72,334,30.65953692,31.49919984,22.21833063,1005.089754,Very Poor
Delhi,12-02-2015,177.98,394.97,30.48,42.73,58.19,69.47,13.75,9.2,25.58,3.5,7.38,10.65,342,-1.293072357,32.18811163,8.466572099,1016.963614,Very Poor
Delhi,13-02-2015,167.01,328.43,32.23,44.61,55.13,83.96,11.26,7.77,27.62,3.53,7.69,11.45,341,24.59379758,82.78302351,14.7858379,1024.595132,Very Poor
Delhi,14-02-2015,193.96,412.46,81.47,53.81,107.76,137.27,11.73,9.36,34.22,9.01,17.88,14.17,377,2.816645592,89.79604448,18.81359615,1012.708529,Very Poor
Delhi,15-02-2015,184.06,497.37,44.16,58.15,75.98,61.89,13.78,9.13,40.91,4.79,8.98,12.44,391,19.5723156,16.35854951,23.24295579,1019.361241,Very Poor
Delhi,16-02-2015,152.62,310.74,24.32,44.22,49.67,74.74,11.55,6.79,34.36,2.84,5.37,3.49,358,37.70512747,81.98871936,22.34158568,989.7999851,Very Poor
Delhi,17-02-2015,161.27,195.78,23.71,25.4,42.76,75.66,10.3,5.6,41.62,3.04,5.62,3.78,327,16.47046644,1.665508742,24.50906683,1032.719604,Very Poor
Delhi,18-02-2015,188.2,253.53,69.2,60.29,104.31,79.83,16.23,8.65,36.54,8.34,16.27,4.38,365,37.06634602,37.64715114,7.207609826,985.9128033,Very Poor
Delhi,19-02-2015,159.97,193.78,24.53,40.51,47.8,81.44,13.11,5.08,31.88,3.11,6.12,3.49,352,-15.55006233,94.11346205,13.21142603,1020.897071,Very Poor
Delhi,20-02-2015,144.12,162.2,18.1,34.71,40.32,81.04,11.45,5.93,31.61,2.35,6.76,4.07,317,36.37898242,29.27428239,7.22945303,1011.994731,Very Poor
Delhi,21-02-2015,155.38,191.03,35.51,45.11,57.91,69.59,14.21,12.24,30.11,4.69,16.48,9.41,320,-10.04871938,81.81400617,23.7022706,1019.379758,Very Poor
Delhi,22-02-2015,124.1,107.61,15.38,31.83,32.15,70.25,9.73,5.68,27.19,0.88,3.13,1.44,279,-19.14535994,16.50529776,13.08385856,1008.7176,Poor
Delhi,23-02-2015,141.39,157.01,21.95,38.23,42.71,36.38,9.29,9.43,36.86,2.02,11.23,10.87,281,38.85864014,95.81371901,18.3459972,995.0503463,Poor
Delhi,24-02-2015,170.16,238.33,36.04,48.4,60.78,34.14,14.17,9.28,37.39,4.28,22.47,17.65,354,35.20640893,95.07123899,4.212745348,1008.947109,Very Poor
Delhi,25-02-2015,148.19,169.57,14.79,29.28,34.14,34.91,14.13,5.94,31.57,2.06,6.92,1.75,340,-18.18276556,34.33722705,26.01701454,1022.478892,Very Poor
Delhi,26-02-2015,140.78,171.64,11.34,20.95,26.65,23.22,13.61,6.98,28.72,1.81,6.96,3.64,323,15.02454509,75.85751755,21.32542874,1009.227352,Very Poor
Delhi,27-02-2015,130.42,163.67,13.85,24.75,31.46,22.36,12.78,12.12,34.08,2.14,8.56,4.34,315,13.88582566,19.23745319,5.260512384,1008.633775,Very Poor
Delhi,28-02-2015,105.86,169.28,9.21,20.65,25.3,16.49,11.8,12.48,41.38,1.97,7.83,1.25,310,-16.42714191,46.85434946,15.26114518,1023.202629,Very Poor
Delhi,01-03-2015,71.83,98.89,8.49,21.42,19.55,12.44,11.62,10.99,22.51,1.38,4.63,2.6,324,18.64046438,61.481678,16.75811467,1015.690425,Very Poor
Delhi,02-03-2015,53.71,60.15,11.02,13.43,20.48,19.11,10.19,3.21,22.08,0.91,3.45,0.69,226,-1.588169902,76.01722049,11.2838365,1011.373827,Poor
Delhi,03-03-2015,83.49,112.1,16.23,23.75,30.88,16.04,11.72,5.07,20.83,2.13,8.11,2.41,266,-0.031826088,20.14426082,2.242766795,1038.267907,Poor
Delhi,04-03-2015,91.07,139.15,13.71,24.28,28.73,17.44,10.64,4.68,25.83,1.6,8.05,6.62,200,-4.130920212,58.7172087,24.816418,1021.236504,Moderate
